 X,Y,Z,U,V,W,R
   731.33217 ,   622.57770 ,    70.10049 ,     0.00058 ,     0.00087 ,     0.00057 ,     5.47253
   682.61729 ,   729.18784 ,     7.81289 ,    -0.00024 ,    -0.00093 ,     0.00050 ,     5.10231
   714.29788 ,   662.12808 ,  -146.86057 ,    -0.00032 ,    -0.00029 ,     0.00035 ,     5.63820
   605.89669 ,   698.67212 ,   -11.94023 ,     0.00039 ,    -0.00057 ,     0.00068 ,     5.54590
   760.46618 ,   701.04807 ,    46.95117 ,     0.00000 ,    -0.00090 ,    -0.00037 ,     4.49662
   720.30191 ,   635.64271 ,   -38.54278 ,    -0.00054 ,     0.00065 ,    -0.00011 ,     5.42975
   790.33280 ,   652.39429 ,    18.34376 ,     0.00050 ,    -0.00068 ,     0.00030 ,     4.76664
   808.22649 ,   771.93319 ,   -91.37439 ,     0.00080 ,    -0.00067 ,    -0.00095 ,     4.85602
   728.21166 ,   722.71009 ,    39.37314 ,     0.00026 ,    -0.00053 ,     0.00086 ,     4.42506
   737.77504 ,   664.74016 ,    28.79734 ,     0.00007 ,     0.00061 ,     0.00042 ,     5.99481
   707.52338 ,   710.60249 ,  -130.53101 ,     0.00035 ,     0.00029 ,     0.00088 ,     5.71895
   725.91855 ,   650.99649 ,    -1.70510 ,    -0.00042 ,     0.00049 ,     0.00087 ,     5.60438
   671.59135 ,   752.53149 ,   -93.01833 ,     0.00084 ,     0.00096 ,    -0.00035 ,     5.74716
   663.53596 ,   743.68546 ,   -41.47245 ,    -0.00006 ,     0.00075 ,     0.00000 ,     5.00837
   808.81113 ,   759.55508 ,   -69.47261 ,     0.00098 ,     0.00008 ,    -0.00027 ,     5.97460
   712.27764 ,   764.91925 ,   -56.18037 ,    -0.00049 ,    -0.00091 ,    -0.00030 ,     5.63468
   850.30678 ,   708.29165 ,  -116.11942 ,    -0.00056 ,    -0.00090 ,     0.00068 ,     5.20330
   664.36197 ,   726.28232 ,    57.85657 ,    -0.00074 ,    -0.00012 ,    -0.00008 ,     5.08258
   691.78608 ,   750.21354 ,   146.09619 ,    -0.00028 ,     0.00011 ,     0.00009 ,     5.69580
   697.44461 ,   743.80987 ,   100.94759 ,    -0.00043 ,     0.00092 ,    -0.00063 ,     5.90937
   752.64195 ,   555.03684 ,    39.02386 ,     0.00079 ,    -0.00073 ,    -0.00075 ,     4.17701
   699.13188 ,   678.52152 ,  -151.46060 ,    -0.00053 ,     0.00099 ,    -0.00062 ,     5.67449
   805.22210 ,   697.89400 ,     3.67546 ,     0.00008 ,    -0.00015 ,     0.00061 ,     5.52311
   739.64938 ,   754.63119 ,    22.67491 ,    -0.00043 ,    -0.00067 ,     0.00095 ,     4.02461
   687.32503 ,   692.51107 ,  -188.38507 ,     0.00085 ,    -0.00005 ,    -0.00013 ,     4.49205
   638.71843 ,   770.64050 ,    58.12062 ,    -0.00087 ,     0.00047 ,    -0.00027 ,     5.40908
   730.12901 ,   733.33096 ,   -15.38336 ,     0.00087 ,     0.00002 ,     0.00030 ,     5.04083
   620.88449 ,   553.44848 ,   -46.48752 ,     0.00038 ,     0.00013 ,    -0.00027 ,     5.85670
   807.94513 ,   656.87282 ,  -143.91861 ,    -0.00068 ,    -0.00088 ,    -0.00090 ,     4.14196
   706.68416 ,   616.86540 ,   102.22084 ,    -0.00044 ,     0.00035 ,    -0.00089 ,     5.90649
   649.19099 ,   790.89067 ,   -10.61412 ,    -0.00100 ,    -0.00042 ,    -0.00071 ,     5.69385
   710.35075 ,   760.95270 ,    -9.40592 ,     0.00079 ,    -0.00015 ,    -0.00018 ,     4.55725
   625.65572 ,   802.02434 ,    29.74385 ,     0.00077 ,     0.00051 ,     0.00068 ,     4.66531
   731.74864 ,   681.81625 ,   -22.76068 ,    -0.00039 ,     0.00025 ,    -0.00081 ,     4.93062
   710.71602 ,   668.07596 ,   -24.44300 ,    -0.00026 ,     0.00050 ,     0.00003 ,     4.48097
   723.83240 ,   736.89558 ,   -31.10291 ,    -0.00056 ,    -0.00024 ,     0.00088 ,     5.17681
   748.96068 ,   699.61290 ,   127.85633 ,    -0.00074 ,     0.00099 ,    -0.00079 ,     4.80952
   726.75967 ,   736.03775 ,    14.26999 ,    -0.00028 ,    -0.00007 ,    -0.00047 ,     4.67092
   696.45405 ,   721.00924 ,   133.13492 ,     0.00083 ,    -0.00080 ,    -0.00029 ,     4.03200
   777.54751 ,   676.51409 ,    89.13571 ,     0.00095 ,     0.00033 ,    -0.00040 ,     5.98008
   670.57937 ,   760.74548 ,    -8.39465 ,    -0.00067 ,     0.00049 ,    -0.00065 ,     5.41994
   802.17881 ,   799.58852 ,   -50.77038 ,    -0.00048 ,     0.00005 ,    -0.00065 ,     5.70626
   695.04973 ,   694.47584 ,  -101.48934 ,    -0.00089 ,     0.00030 ,    -0.00050 ,     5.86207
   750.53506 ,   719.83381 ,   -47.17597 ,     0.00081 ,    -0.00083 ,     0.00054 ,     5.07521
   755.71591 ,   544.29756 ,     9.52555 ,    -0.00092 ,    -0.00030 ,     0.00057 ,     4.37212
   732.35940 ,   728.50887 ,    25.37103 ,    -0.00048 ,    -0.00075 ,     0.00067 ,     4.80837
   652.35330 ,   713.80328 ,    39.52431 ,    -0.00080 ,     0.00052 ,     0.00016 ,     5.35299
   667.26029 ,   770.54838 ,    47.79340 ,    -0.00016 ,    -0.00033 ,     0.00095 ,     4.39359
   734.41921 ,   670.32828 ,  -170.99593 ,    -0.00017 ,     0.00056 ,     0.00088 ,     5.40588
   671.99117 ,   779.05511 ,    -1.26738 ,    -0.00006 ,     0.00007 ,    -0.00048 ,     5.21718
   738.58833 ,   701.81835 ,   -33.62145 ,     0.00025 ,    -0.00014 ,    -0.00028 ,     5.57947
   844.80674 ,   755.12077 ,   -10.49174 ,    -0.00001 ,     0.00025 ,     0.00017 ,     5.64230
   671.87763 ,   609.94065 ,   147.93210 ,    -0.00088 ,     0.00096 ,     0.00036 ,     4.34467
   741.15493 ,   662.52788 ,   -61.23865 ,     0.00001 ,    -0.00032 ,     0.00096 ,     5.78710
   708.79472 ,   805.64208 ,   -29.79315 ,     0.00007 ,     0.00010 ,    -0.00014 ,     4.19732
   605.97653 ,   780.34032 ,    30.06618 ,    -0.00023 ,     0.00010 ,     0.00050 ,     5.49208
   730.72887 ,   712.87994 ,    82.18682 ,     0.00082 ,     0.00008 ,    -0.00055 ,     4.38787
   675.74362 ,   679.85017 ,    49.34988 ,     0.00000 ,    -0.00003 ,     0.00094 ,     4.56206
   700.44573 ,   666.73353 ,   107.33199 ,     0.00073 ,     0.00035 ,     0.00022 ,     4.77917
   810.35035 ,   711.22920 ,   -84.62470 ,    -0.00020 ,    -0.00097 ,    -0.00010 ,     5.28275
   616.18995 ,   583.30252 ,    48.92963 ,    -0.00011 ,     0.00065 ,     0.00084 ,     5.40161
   745.85731 ,   680.49819 ,  -121.97407 ,    -0.00070 ,     0.00065 ,    -0.00069 ,     5.16407
   693.39275 ,   735.82452 ,   -49.81636 ,     0.00097 ,     0.00035 ,    -0.00071 ,     5.46423
   721.46867 ,   718.28487 ,   -83.94140 ,     0.00093 ,     0.00099 ,     0.00037 ,     5.06381
   590.05083 ,   640.29936 ,   -60.58847 ,     0.00063 ,    -0.00053 ,    -0.00033 ,     4.73773
   656.89916 ,   859.13372 ,   -56.21155 ,    -0.00036 ,    -0.00090 ,    -0.00029 ,     4.00421
   732.74551 ,   874.34318 ,     0.59613 ,    -0.00057 ,    -0.00051 ,     0.00070 ,     5.74163
   648.35786 ,   738.36523 ,    -5.57236 ,    -0.00061 ,    -0.00032 ,     0.00076 ,     5.36369
   678.18572 ,   665.68154 ,   -47.79163 ,     0.00020 ,     0.00072 ,    -0.00031 ,     5.45225
   758.72440 ,   684.23423 ,    55.49128 ,     0.00079 ,     0.00066 ,    -0.00014 ,     5.44303
   717.17679 ,   795.39209 ,   164.76043 ,     0.00070 ,    -0.00070 ,     0.00006 ,     4.95079
   793.94839 ,   796.71099 ,    32.76145 ,    -0.00084 ,    -0.00060 ,    -0.00057 ,     5.11322
   586.35763 ,   840.81447 ,   -60.14969 ,     0.00034 ,     0.00098 ,     0.00098 ,     4.45583
   664.45441 ,   703.02375 ,   -44.71133 ,    -0.00079 ,     0.00061 ,     0.00093 ,     5.91961
   714.70880 ,   739.50918 ,   -50.73408 ,    -0.00094 ,     0.00005 ,     0.00090 ,     4.98967
   655.34254 ,   844.88082 ,    28.93329 ,    -0.00057 ,     0.00007 ,    -0.00060 ,     5.88287
   712.09861 ,   740.72953 ,   -13.01778 ,    -0.00079 ,     0.00075 ,     0.00014 ,     4.12715
   698.51212 ,   758.36960 ,  -110.47573 ,     0.00087 ,    -0.00011 ,     0.00009 ,     4.50987
   768.39783 ,   691.65433 ,     8.21267 ,    -0.00051 ,     0.00033 ,    -0.00083 ,     5.14397
   812.28622 ,   594.97869 ,    28.64434 ,    -0.00033 ,    -0.00082 ,     0.00098 ,     4.56769
   663.52681 ,   714.82592 ,    -8.05530 ,    -0.00002 ,    -0.00031 ,    -0.00030 ,     5.97023
   638.45925 ,   689.77536 ,    18.67485 ,    -0.00076 ,    -0.00071 ,    -0.00029 ,     5.09322
   750.81265 ,   750.24128 ,    26.05870 ,     0.00084 ,    -0.00064 ,     0.00031 ,     5.16279
   622.34117 ,   726.58932 ,     9.26212 ,     0.00045 ,     0.00016 ,    -0.00006 ,     4.86141
   744.73442 ,   536.96018 ,    74.43764 ,    -0.00034 ,    -0.00070 ,     0.00091 ,     5.60076
   719.24246 ,   698.05043 ,   148.56895 ,     0.00043 ,     0.00031 ,     0.00042 ,     5.95890
   742.92879 ,   678.74611 ,    53.74561 ,    -0.00043 ,     0.00065 ,    -0.00024 ,     4.32021
   740.05155 ,   650.89786 ,   109.69991 ,     0.00075 ,     0.00014 ,    -0.00037 ,     5.54112
   773.18504 ,   739.80898 ,  -110.55073 ,     0.00020 ,     0.00053 ,    -0.00091 ,     4.34317
   700.87386 ,   650.17706 ,   -80.89297 ,     0.00049 ,    -0.00036 ,     0.00017 ,     5.89476
   733.41508 ,   813.89178 ,   -65.31994 ,    -0.00051 ,     0.00007 ,    -0.00012 ,     4.93039
   702.87339 ,   635.13550 ,    28.29479 ,     0.00076 ,    -0.00029 ,     0.00026 ,     5.15697
   705.71482 ,   620.18204 ,   -41.15736 ,    -0.00049 ,    -0.00077 ,     0.00039 ,     5.70726
   733.93546 ,   652.55593 ,  -128.72425 ,     0.00086 ,    -0.00095 ,    -0.00014 ,     4.48067
   787.24557 ,   686.23579 ,   -22.67460 ,    -0.00051 ,     0.00083 ,     0.00035 ,     5.65962
   680.96321 ,   712.75210 ,     6.64143 ,    -0.00094 ,     0.00001 ,     0.00077 ,     5.19463
   746.63846 ,   682.74467 ,    33.95308 ,     0.00092 ,     0.00078 ,     0.00091 ,     5.89614
   717.18968 ,   695.37573 ,    52.16187 ,    -0.00056 ,     0.00059 ,    -0.00019 ,     4.31873
   874.99227 ,   663.80363 ,    51.32545 ,    -0.00025 ,    -0.00061 ,     0.00048 ,     5.13927
   787.16322 ,   687.61405 ,    41.53441 ,    -0.00085 ,    -0.00043 ,     0.00072 ,     5.99232
   753.47400 ,   730.46772 ,   -52.13728 ,    -0.00054 ,     0.00061 ,     0.00035 ,     4.48963
   736.60667 ,   652.26434 ,    37.18082 ,     0.00062 ,    -0.00022 ,     0.00096 ,     4.51915
   715.26135 ,   646.11884 ,     4.37529 ,    -0.00005 ,    -0.00001 ,    -0.00001 ,     4.92186
   580.80802 ,   686.21582 ,   -72.35062 ,     0.00008 ,     0.00007 ,    -0.00005 ,     4.87456
   727.27488 ,   615.22320 ,   -21.11307 ,     0.00066 ,    -0.00040 ,    -0.00079 ,     4.71390
   674.46041 ,   580.15165 ,  -137.45314 ,    -0.00048 ,    -0.00032 ,    -0.00015 ,     4.96532
   698.64874 ,   752.52083 ,    57.79425 ,     0.00030 ,     0.00013 ,     0.00058 ,     4.46694
   659.00748 ,   674.62633 ,    51.00068 ,     0.00013 ,     0.00060 ,     0.00057 ,     5.12667
   652.08416 ,   705.06835 ,    73.14045 ,     0.00026 ,     0.00032 ,    -0.00074 ,     5.57772
   623.67255 ,   730.96670 ,    59.67338 ,     0.00037 ,     0.00021 ,    -0.00082 ,     5.75998
   637.92940 ,   615.84029 ,  -172.71946 ,    -0.00046 ,     0.00018 ,     0.00024 ,     5.47529
   720.18553 ,   726.67209 ,   -74.84552 ,     0.00069 ,    -0.00028 ,    -0.00089 ,     5.58624
   643.45150 ,   691.41771 ,  -133.58744 ,     0.00019 ,    -0.00008 ,     0.00069 ,     5.25810
   759.65355 ,   722.03240 ,    89.95257 ,     0.00017 ,    -0.00032 ,    -0.00011 ,     5.12891
   659.67791 ,   726.14545 ,   -44.87015 ,    -0.00089 ,    -0.00088 ,    -0.00059 ,     4.83233
   793.29720 ,   675.20952 ,  -115.22815 ,    -0.00006 ,    -0.00017 ,     0.00089 ,     5.09264
   728.08612 ,   701.64583 ,   170.48709 ,     0.00097 ,    -0.00020 ,    -0.00011 ,     4.34124
   691.47493 ,   735.56923 ,    78.97161 ,    -0.00022 ,    -0.00047 ,     0.00079 ,     5.69933
   730.64413 ,   693.75884 ,  -105.92249 ,    -0.00087 ,    -0.00006 ,     0.00083 ,     4.78422
   730.34208 ,   740.25666 ,    -3.82234 ,    -0.00005 ,    -0.00077 ,     0.00051 ,     5.22277
   732.03876 ,   638.89305 ,   -76.25783 ,    -0.00013 ,    -0.00038 ,    -0.00048 ,     5.69822
   765.86230 ,   695.82962 ,   -24.39580 ,     0.00054 ,     0.00000 ,    -0.00042 ,     4.92055
   659.49260 ,   694.94110 ,    59.82380 ,     0.00012 ,    -0.00013 ,    -0.00011 ,     5.92695
   602.26485 ,   846.22169 ,    15.98618 ,     0.00072 ,     0.00066 ,    -0.00037 ,     5.89927
   634.00388 ,   695.34206 ,    39.11704 ,     0.00096 ,    -0.00001 ,    -0.00100 ,     4.64647
   746.37176 ,   591.17633 ,    47.41934 ,    -0.00059 ,    -0.00029 ,     0.00096 ,     4.16605
   863.44487 ,   745.13330 ,    55.68588 ,    -0.00057 ,     0.00043 ,    -0.00036 ,     5.43255
   713.91778 ,   736.62371 ,    -2.49801 ,    -0.00057 ,     0.00044 ,    -0.00065 ,     5.41861
   724.67383 ,   740.86072 ,  -102.99328 ,    -0.00063 ,    -0.00023 ,     0.00087 ,     4.53301
   812.92696 ,   633.41551 ,    -7.68219 ,    -0.00095 ,     0.00058 ,     0.00089 ,     4.03668
   779.57137 ,   571.68380 ,    29.17616 ,     0.00013 ,     0.00072 ,     0.00063 ,     4.19617
   690.52760 ,   691.63993 ,   -85.03787 ,    -0.00096 ,     0.00047 ,    -0.00098 ,     4.45371
   773.41873 ,   755.12727 ,   -33.78065 ,    -0.00083 ,     0.00005 ,     0.00007 ,     4.19488
   615.12876 ,   638.02625 ,  -148.86220 ,    -0.00076 ,    -0.00069 ,    -0.00006 ,     5.78369
   810.54523 ,   572.08164 ,   -53.93130 ,     0.00082 ,     0.00044 ,     0.00023 ,     5.11012
   696.49037 ,   791.52224 ,     9.65725 ,    -0.00022 ,     0.00054 ,    -0.00077 ,     5.23237
   779.90536 ,   727.68982 ,   -19.64473 ,     0.00003 ,    -0.00091 ,    -0.00089 ,     4.87937
   840.62695 ,   719.40824 ,    57.28428 ,    -0.00043 ,    -0.00011 ,    -0.00092 ,     4.88605
   701.26452 ,   753.60703 ,   -79.20457 ,     0.00099 ,     0.00006 ,    -0.00032 ,     4.57923
   693.60694 ,   763.71268 ,   -26.51207 ,    -0.00060 ,    -0.00012 ,     0.00031 ,     5.46629
   664.73819 ,   735.07028 ,   -36.21303 ,     0.00079 ,    -0.00049 ,     0.00032 ,     4.82874
   659.55408 ,   659.05558 ,   101.68981 ,     0.00000 ,     0.00061 ,    -0.00086 ,     5.25395
   699.97806 ,   655.91201 ,    68.16218 ,    -0.00027 ,    -0.00007 ,     0.00077 ,     4.81565
   804.20737 ,   560.35313 ,    41.42644 ,     0.00044 ,     0.00076 ,     0.00088 ,     4.40046
   646.77257 ,   590.40608 ,   148.91488 ,    -0.00015 ,     0.00037 ,    -0.00028 ,     5.60342
   623.09118 ,   840.59156 ,   -66.25732 ,    -0.00028 ,     0.00097 ,    -0.00065 ,     4.50795
   686.21441 ,   686.27553 ,  -160.35349 ,    -0.00086 ,     0.00000 ,     0.00038 ,     4.30418
   627.39142 ,   725.81625 ,   -24.15267 ,    -0.00061 ,     0.00026 ,    -0.00067 ,     5.87013
   619.14143 ,   743.87296 ,     6.59582 ,     0.00093 ,    -0.00051 ,    -0.00030 ,     4.88706
   799.30332 ,   845.12627 ,   -86.58000 ,     0.00048 ,     0.00016 ,     0.00058 ,     5.17337
   663.33628 ,   714.76205 ,    68.71986 ,    -0.00068 ,    -0.00086 ,    -0.00001 ,     5.17829
   650.10256 ,   696.42610 ,    96.83241 ,    -0.00042 ,    -0.00057 ,     0.00047 ,     5.54134
   654.97373 ,   657.77771 ,    36.59036 ,     0.00069 ,    -0.00046 ,    -0.00019 ,     5.70097
   850.73399 ,   661.26657 ,    31.14256 ,     0.00046 ,     0.00085 ,    -0.00091 ,     5.24659
   826.20807 ,   666.37422 ,   125.80003 ,     0.00069 ,     0.00045 ,    -0.00015 ,     5.56363
   751.43517 ,   634.46472 ,    14.90879 ,     0.00016 ,     0.00084 ,     0.00013 ,     4.45212
   727.21919 ,   661.84569 ,   -55.08717 ,     0.00032 ,     0.00091 ,    -0.00024 ,     5.58867
   679.24098 ,   674.34585 ,   135.50318 ,     0.00031 ,    -0.00069 ,     0.00099 ,     5.38516
   680.14458 ,   773.89990 ,    52.06256 ,     0.00053 ,     0.00018 ,    -0.00035 ,     5.57083
   688.76729 ,   664.34604 ,   -13.35061 ,    -0.00071 ,    -0.00048 ,     0.00085 ,     4.63370
   837.93003 ,   715.25307 ,    93.41117 ,    -0.00037 ,    -0.00033 ,    -0.00070 ,     5.33562
   560.21475 ,   650.74186 ,   124.52201 ,    -0.00035 ,     0.00039 ,    -0.00083 ,     4.13794
   748.34939 ,   760.64267 ,   -43.88788 ,    -0.00040 ,     0.00057 ,    -0.00030 ,     4.41652
   698.62260 ,   678.01497 ,   -78.86952 ,    -0.00072 ,    -0.00070 ,     0.00032 ,     4.98033
   713.99580 ,   673.55176 ,   -58.87725 ,     0.00073 ,     0.00030 ,     0.00017 ,     4.20643
   638.00770 ,   810.28640 ,    30.66459 ,    -0.00046 ,     0.00089 ,    -0.00069 ,     5.29225
   724.39743 ,   701.23560 ,    32.44918 ,    -0.00079 ,    -0.00029 ,     0.00055 ,     4.21256
   650.77000 ,   750.32242 ,     8.20917 ,     0.00072 ,    -0.00061 ,    -0.00011 ,     4.16418
   760.10202 ,   544.59892 ,   100.72682 ,    -0.00038 ,    -0.00001 ,     0.00027 ,     4.94065
   699.38218 ,   713.39480 ,    14.56353 ,    -0.00076 ,    -0.00018 ,     0.00072 ,     4.09422
   802.32369 ,   632.80648 ,   -17.42657 ,    -0.00016 ,     0.00050 ,     0.00052 ,     5.96744
   666.52594 ,   682.52905 ,   105.43669 ,    -0.00054 ,    -0.00043 ,    -0.00095 ,     4.60284
   686.83742 ,   696.01845 ,   -44.78409 ,     0.00072 ,    -0.00006 ,     0.00012 ,     5.92735
   686.81333 ,   742.12167 ,    43.36829 ,     0.00025 ,     0.00036 ,    -0.00078 ,     4.24198
   849.44377 ,   623.77851 ,   -85.26350 ,    -0.00049 ,     0.00082 ,    -0.00007 ,     4.24942
   685.59613 ,   800.56867 ,    21.46177 ,    -0.00086 ,     0.00041 ,    -0.00072 ,     5.75500
   715.18334 ,   717.05925 ,   -22.60054 ,     0.00072 ,     0.00020 ,     0.00090 ,     4.90484
   781.99552 ,   636.99031 ,   -88.27809 ,    -0.00027 ,    -0.00047 ,    -0.00057 ,     5.12790
   654.50286 ,   718.40301 ,   -51.34067 ,     0.00037 ,     0.00062 ,    -0.00008 ,     5.48504
   672.76418 ,   644.26406 ,   158.61298 ,    -0.00063 ,     0.00041 ,    -0.00002 ,     4.51582
   635.78909 ,   606.23884 ,   131.41602 ,     0.00083 ,    -0.00080 ,    -0.00010 ,     4.99990
   648.51119 ,   702.87464 ,    83.09723 ,     0.00018 ,    -0.00035 ,     0.00007 ,     5.09190
   703.36214 ,   671.68737 ,    61.02973 ,     0.00085 ,    -0.00095 ,    -0.00030 ,     4.85512
   753.53548 ,   701.50903 ,    21.30462 ,    -0.00023 ,    -0.00073 ,    -0.00052 ,     5.95189
   668.43176 ,   727.78100 ,     2.61319 ,    -0.00070 ,     0.00066 ,     0.00078 ,     4.92191
   743.54264 ,   690.59239 ,    25.55241 ,     0.00034 ,     0.00091 ,    -0.00012 ,     5.38173
   633.31134 ,   732.76317 ,    -3.53788 ,    -0.00038 ,    -0.00069 ,    -0.00055 ,     5.30116
   628.92359 ,   715.68194 ,    11.17076 ,     0.00024 ,     0.00085 ,    -0.00042 ,     4.99846
   788.82356 ,   629.45933 ,   -56.00790 ,    -0.00033 ,     0.00055 ,     0.00060 ,     5.57237
   675.41407 ,   744.26036 ,   150.45818 ,     0.00073 ,     0.00037 ,     0.00087 ,     4.25933
   718.02283 ,   618.72026 ,   -15.13904 ,     0.00048 ,     0.00027 ,     0.00011 ,     5.10563
   673.31143 ,   687.88189 ,   -30.06974 ,    -0.00022 ,     0.00008 ,    -0.00038 ,     5.25677
   747.07591 ,   672.17573 ,    74.82008 ,     0.00012 ,    -0.00069 ,     0.00067 ,     5.68478
   702.89848 ,   660.33014 ,   -61.96534 ,     0.00020 ,    -0.00002 ,    -0.00035 ,     5.67728
   713.44641 ,   654.02968 ,    54.38893 ,     0.00007 ,     0.00068 ,     0.00089 ,     5.65258
   774.76168 ,   691.65137 ,   -29.72002 ,     0.00062 ,     0.00075 ,     0.00010 ,     4.70347
   814.75228 ,   593.30532 ,    -9.92118 ,     0.00073 ,     0.00073 ,     0.00062 ,     5.53955
   752.53085 ,   766.42859 ,  -174.87942 ,    -0.00069 ,    -0.00006 ,    -0.00026 ,     4.90564
   786.66099 ,   658.61078 ,    32.48780 ,     0.00009 ,     0.00076 ,     0.00031 ,     4.31094
   742.88580 ,   762.66248 ,    39.74097 ,     0.00045 ,    -0.00013 ,     0.00025 ,     4.43314
   742.59446 ,   745.15397 ,   -78.69898 ,    -0.00091 ,    -0.00039 ,     0.00060 ,     5.64846
   689.51589 ,   697.97678 ,    88.02303 ,    -0.00020 ,     0.00013 ,     0.00066 ,     4.82649
   561.18838 ,   680.05127 ,  -117.74868 ,     0.00030 ,    -0.00006 ,     0.00072 ,     4.54710
   691.31614 ,   698.55864 ,   114.22977 ,     0.00039 ,     0.00092 ,     0.00066 ,     4.81032
   574.88470 ,   608.43465 ,   -73.51697 ,     0.00011 ,    -0.00036 ,    -0.00059 ,     4.21587
   692.56524 ,   634.12467 ,  -162.88689 ,     0.00059 ,    -0.00084 ,     0.00090 ,     5.42623
   596.91631 ,   667.85587 ,   150.11468 ,     0.00098 ,    -0.00095 ,    -0.00062 ,     5.87210
   663.36357 ,   785.78276 ,    -1.82311 ,    -0.00028 ,     0.00008 ,     0.00046 ,     5.37210
   689.54836 ,   638.39028 ,    69.32749 ,     0.00090 ,    -0.00014 ,     0.00010 ,     5.09660
   664.23498 ,   654.17131 ,   166.11091 ,    -0.00029 ,     0.00025 ,     0.00052 ,     4.23947
   653.52736 ,   681.72075 ,    -2.36896 ,     0.00095 ,    -0.00035 ,    -0.00067 ,     5.92870
   624.85946 ,   705.06746 ,   -62.33023 ,    -0.00041 ,     0.00032 ,    -0.00043 ,     5.65162
   716.69572 ,   731.74950 ,  -168.59737 ,     0.00043 ,     0.00096 ,     0.00094 ,     4.81485
   700.55617 ,   745.44699 ,   -41.55531 ,    -0.00095 ,     0.00033 ,     0.00089 ,     4.34880
   717.94427 ,   716.48103 ,    26.68326 ,     0.00052 ,     0.00053 ,     0.00030 ,     4.00373
